,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
1219,5:15 The Angels Have Gone - Previously Unreleased,David Bowie,0.414,0.762,2.0,-8.349,1.0,0.0574,0.0718,0.0144,0.977,0.353,181.9,audio_features,0IXextnJDyW4Cm7nSX4FT0,spotify:track:0IXextnJDyW4Cm7nSX4FT0,https://api.spotify.com/v1/tracks/0IXextnJDyW4Cm7nSX4FT0,https://api.spotify.com/v1/audio-analysis/0IXextnJDyW4Cm7nSX4FT0,322227.0,4.0,0
1220,Days - Previously Unreleased,David Bowie,0.461,0.446,7.0,-13.098,0.0,0.0306,0.578,0.0,0.979,0.467,77.842,audio_features,5BkgmdAttNJcedVNRbZ7mm,spotify:track:5BkgmdAttNJcedVNRbZ7mm,https://api.spotify.com/v1/tracks/5BkgmdAttNJcedVNRbZ7mm,https://api.spotify.com/v1/audio-analysis/5BkgmdAttNJcedVNRbZ7mm,205413.0,4.0,2
1221,Todo Va a Estar Bien,Meme del Real,0.6,0.81,4.0,-5.314,1.0,0.037,0.0112,0.000363,0.196,0.336,123.031,audio_features,5hBFaBkyZuymlhrzCB4Gnw,spotify:track:5hBFaBkyZuymlhrzCB4Gnw,https://api.spotify.com/v1/tracks/5hBFaBkyZuymlhrzCB4Gnw,https://api.spotify.com/v1/audio-analysis/5hBFaBkyZuymlhrzCB4Gnw,273389.0,4.0,0
1222,No Puedo Parar,Meme del Real,0.374,0.446,4.0,-9.011,0.0,0.0325,0.0272,0.0749,0.0753,0.112,143.099,audio_features,7cgKezuhwPqno56de3WkZC,spotify:track:7cgKezuhwPqno56de3WkZC,https://api.spotify.com/v1/tracks/7cgKezuhwPqno56de3WkZC,https://api.spotify.com/v1/audio-analysis/7cgKezuhwPqno56de3WkZC,265440.0,4.0,3
1223,La Balade des Indépendants (remix),Dino,0.455,0.719,5.0,-7.128,0.0,0.326,0.291,0.0,0.382,0.864,79.28,audio_features,7j0FBBQ1wdEm8pyVwXzaQJ,spotify:track:7j0FBBQ1wdEm8pyVwXzaQJ,https://api.spotify.com/v1/tracks/7j0FBBQ1wdEm8pyVwXzaQJ,https://api.spotify.com/v1/audio-analysis/7j0FBBQ1wdEm8pyVwXzaQJ,399019.0,4.0,1
1224,Samurai (feat. Toni Garrido & Marcio Montarroyos),Meme,0.711,0.681,8.0,-7.975,0.0,0.102,0.229,0.00043,0.0742,0.457,95.774,audio_features,4PA5BpbrkyqjM3qGX6sSAz,spotify:track:4PA5BpbrkyqjM3qGX6sSAz,https://api.spotify.com/v1/tracks/4PA5BpbrkyqjM3qGX6sSAz,https://api.spotify.com/v1/audio-analysis/4PA5BpbrkyqjM3qGX6sSAz,299293.0,4.0,3
1225,clearly,Meme,0.629,0.123,1.0,-26.257,1.0,0.0418,0.0226,0.761,0.221,0.0968,120.245,audio_features,3qZ7FZN6a50hl7uhyXd0pQ,spotify:track:3qZ7FZN6a50hl7uhyXd0pQ,https://api.spotify.com/v1/tracks/3qZ7FZN6a50hl7uhyXd0pQ,https://api.spotify.com/v1/audio-analysis/3qZ7FZN6a50hl7uhyXd0pQ,68075.0,4.0,2
1226,Say Forever remix,Gogo,0.506,0.563,1.0,-7.571,1.0,0.0312,0.52,0.0,0.267,0.157,78.082,audio_features,0RweSCMN1MnmnCukCq8kvI,spotify:track:0RweSCMN1MnmnCukCq8kvI,https://api.spotify.com/v1/tracks/0RweSCMN1MnmnCukCq8kvI,https://api.spotify.com/v1/audio-analysis/0RweSCMN1MnmnCukCq8kvI,238933.0,4.0,2
1227,Índios (feat. Lulu Santos),Meme,0.687,0.883,1.0,-7.14,0.0,0.0426,0.105,1.17e-05,0.0756,0.716,148.137,audio_features,0Ls9dPNNKqfOEXou8JoWlC,spotify:track:0Ls9dPNNKqfOEXou8JoWlC,https://api.spotify.com/v1/tracks/0Ls9dPNNKqfOEXou8JoWlC,https://api.spotify.com/v1/audio-analysis/0Ls9dPNNKqfOEXou8JoWlC,280307.0,4.0,3
1228,Tempo de Estio (feat. Fernanda Abreu),Meme,0.687,0.939,11.0,-5.869,0.0,0.037,0.0342,0.0112,0.073,0.913,139.962,audio_features,4YUdwgibotg6sR3BOrSJgc,spotify:track:4YUdwgibotg6sR3BOrSJgc,https://api.spotify.com/v1/tracks/4YUdwgibotg6sR3BOrSJgc,https://api.spotify.com/v1/audio-analysis/4YUdwgibotg6sR3BOrSJgc,248627.0,4.0,3
1229,further,Meme,0.658,0.313,6.0,-16.578,1.0,0.457,4.66e-06,0.854,0.086,0.103,239.964,audio_features,3hNk0vktXvcU1RHnjzx10j,spotify:track:3hNk0vktXvcU1RHnjzx10j,https://api.spotify.com/v1/tracks/3hNk0vktXvcU1RHnjzx10j,https://api.spotify.com/v1/audio-analysis/3hNk0vktXvcU1RHnjzx10j,75833.0,4.0,1
1230,夏天結束前,Gogo,0.584,0.415,6.0,-8.474,1.0,0.0236,0.64,0.0,0.131,0.178,90.047,audio_features,055UZ8YC3CHHqNkDrJ7W7v,spotify:track:055UZ8YC3CHHqNkDrJ7W7v,https://api.spotify.com/v1/tracks/055UZ8YC3CHHqNkDrJ7W7v,https://api.spotify.com/v1/audio-analysis/055UZ8YC3CHHqNkDrJ7W7v,270480.0,4.0,2
1231,clearly,Meme,0.629,0.123,1.0,-26.257,1.0,0.0418,0.0226,0.761,0.221,0.0968,120.245,audio_features,3qZ7FZN6a50hl7uhyXd0pQ,spotify:track:3qZ7FZN6a50hl7uhyXd0pQ,https://api.spotify.com/v1/tracks/3qZ7FZN6a50hl7uhyXd0pQ,https://api.spotify.com/v1/audio-analysis/3qZ7FZN6a50hl7uhyXd0pQ,68075.0,4.0,2
1232,further,Meme,0.658,0.313,6.0,-16.578,1.0,0.457,4.66e-06,0.854,0.086,0.103,239.964,audio_features,3hNk0vktXvcU1RHnjzx10j,spotify:track:3hNk0vktXvcU1RHnjzx10j,https://api.spotify.com/v1/tracks/3hNk0vktXvcU1RHnjzx10j,https://api.spotify.com/v1/audio-analysis/3hNk0vktXvcU1RHnjzx10j,75833.0,4.0,1
1233,nights,Meme,0.823,0.283,5.0,-13.545,1.0,0.164,0.184,0.953,0.0475,0.437,98.516,audio_features,7gdB3Jzjquw9Gb9UeoIF7g,spotify:track:7gdB3Jzjquw9Gb9UeoIF7g,https://api.spotify.com/v1/tracks/7gdB3Jzjquw9Gb9UeoIF7g,https://api.spotify.com/v1/audio-analysis/7gdB3Jzjquw9Gb9UeoIF7g,93675.0,4.0,2
1234,Gatter,Meme,0.906,0.293,10.0,-15.046,1.0,0.152,0.00218,3.25e-05,0.0577,0.642,120.04,audio_features,3k4pE9MGDPOIYbkIpYFz82,spotify:track:3k4pE9MGDPOIYbkIpYFz82,https://api.spotify.com/v1/tracks/3k4pE9MGDPOIYbkIpYFz82,https://api.spotify.com/v1/audio-analysis/3k4pE9MGDPOIYbkIpYFz82,117447.0,4.0,0
1235,Razbliuto,Meme,0.785,0.134,8.0,-27.003,0.0,0.427,0.574,0.962,0.104,0.861,119.92,audio_features,6CnWkv8rFDNRHI0726m4Li,spotify:track:6CnWkv8rFDNRHI0726m4Li,https://api.spotify.com/v1/tracks/6CnWkv8rFDNRHI0726m4Li,https://api.spotify.com/v1/audio-analysis/6CnWkv8rFDNRHI0726m4Li,84753.0,4.0,1
1236,Tacenda,Meme,0.768,0.168,11.0,-23.038,1.0,0.446,0.0302,0.915,0.0838,0.64,120.474,audio_features,0u2w4xj0GpEtkjmnSaBG4R,spotify:track:0u2w4xj0GpEtkjmnSaBG4R,https://api.spotify.com/v1/tracks/0u2w4xj0GpEtkjmnSaBG4R,https://api.spotify.com/v1/audio-analysis/0u2w4xj0GpEtkjmnSaBG4R,136766.0,4.0,1
1237,夏天結束前,Gogo,0.584,0.415,6.0,-8.474,1.0,0.0236,0.64,0.0,0.131,0.178,90.047,audio_features,055UZ8YC3CHHqNkDrJ7W7v,spotify:track:055UZ8YC3CHHqNkDrJ7W7v,https://api.spotify.com/v1/tracks/055UZ8YC3CHHqNkDrJ7W7v,https://api.spotify.com/v1/audio-analysis/055UZ8YC3CHHqNkDrJ7W7v,270480.0,4.0,2
1238,不要說再見,Gogo,0.469,0.415,1.0,-8.122,1.0,0.027,0.761,0.0,0.159,0.293,90.022,audio_features,6D1bmrgxckOpzSFX1SE5yr,spotify:track:6D1bmrgxckOpzSFX1SE5yr,https://api.spotify.com/v1/tracks/6D1bmrgxckOpzSFX1SE5yr,https://api.spotify.com/v1/audio-analysis/6D1bmrgxckOpzSFX1SE5yr,297000.0,4.0,2
1239,自從你出現,Gogo,0.587,0.859,4.0,-5.884,1.0,0.0419,0.0301,0.0,0.211,0.414,126.001,audio_features,0uqAzmgTQl8YJQNXEMO4uv,spotify:track:0uqAzmgTQl8YJQNXEMO4uv,https://api.spotify.com/v1/tracks/0uqAzmgTQl8YJQNXEMO4uv,https://api.spotify.com/v1/audio-analysis/0uqAzmgTQl8YJQNXEMO4uv,236093.0,4.0,0
1240,我的生日,Gogo,0.502,0.371,7.0,-8.692,1.0,0.028,0.332,1.07e-05,0.131,0.0787,135.91,audio_features,04V8B3e2tB92fiivMwvbVN,spotify:track:04V8B3e2tB92fiivMwvbVN,https://api.spotify.com/v1/tracks/04V8B3e2tB92fiivMwvbVN,https://api.spotify.com/v1/audio-analysis/04V8B3e2tB92fiivMwvbVN,235987.0,4.0,2
1241,愛情假期,Gogo,0.503,0.451,0.0,-8.293,1.0,0.0333,0.417,0.0,0.113,0.302,150.887,audio_features,7azYai28ryinL7mkN4pGfU,spotify:track:7azYai28ryinL7mkN4pGfU,https://api.spotify.com/v1/tracks/7azYai28ryinL7mkN4pGfU,https://api.spotify.com/v1/audio-analysis/7azYai28ryinL7mkN4pGfU,240507.0,4.0,0
1242,不想和你在一起,Gogo,0.67,0.73,0.0,-5.402,1.0,0.0359,0.098,0.0,0.293,0.725,96.007,audio_features,6iiMvlD1G4AD5sxKeWcXoR,spotify:track:6iiMvlD1G4AD5sxKeWcXoR,https://api.spotify.com/v1/tracks/6iiMvlD1G4AD5sxKeWcXoR,https://api.spotify.com/v1/audio-analysis/6iiMvlD1G4AD5sxKeWcXoR,227720.0,4.0,0
1243,Heaven,Gogo,0.522,0.627,4.0,-7.822,0.0,0.0296,0.435,0.000145,0.0873,0.19,159.914,audio_features,0NBxGnGZ9zn8jtkC2BDWs0,spotify:track:0NBxGnGZ9zn8jtkC2BDWs0,https://api.spotify.com/v1/tracks/0NBxGnGZ9zn8jtkC2BDWs0,https://api.spotify.com/v1/audio-analysis/0NBxGnGZ9zn8jtkC2BDWs0,259360.0,4.0,3
1244,Say Forever remix,Gogo,0.506,0.563,1.0,-7.571,1.0,0.0312,0.52,0.0,0.267,0.157,78.082,audio_features,0RweSCMN1MnmnCukCq8kvI,spotify:track:0RweSCMN1MnmnCukCq8kvI,https://api.spotify.com/v1/tracks/0RweSCMN1MnmnCukCq8kvI,https://api.spotify.com/v1/audio-analysis/0RweSCMN1MnmnCukCq8kvI,238933.0,4.0,2
1245,我像你,Gogo,0.545,0.24,2.0,-11.233,1.0,0.0351,0.936,0.0,0.0875,0.282,114.283,audio_features,3PzoL5smgYhEl5Woecf3NX,spotify:track:3PzoL5smgYhEl5Woecf3NX,https://api.spotify.com/v1/tracks/3PzoL5smgYhEl5Woecf3NX,https://api.spotify.com/v1/audio-analysis/3PzoL5smgYhEl5Woecf3NX,249800.0,4.0,2
1246,說你會讓我,Gogo,0.605,0.63,2.0,-7.683,1.0,0.0276,0.322,1.29e-06,0.0701,0.599,105.019,audio_features,2U0gxaVW6mai2Kw55s1FRB,spotify:track:2U0gxaVW6mai2Kw55s1FRB,https://api.spotify.com/v1/tracks/2U0gxaVW6mai2Kw55s1FRB,https://api.spotify.com/v1/audio-analysis/2U0gxaVW6mai2Kw55s1FRB,283240.0,4.0,0
1247,大風吹,Gogo,0.58,0.28,2.0,-10.301,1.0,0.043,0.81,2.42e-05,0.11,0.254,159.875,audio_features,2JrAHRhZ7nxY548c84Vy1c,spotify:track:2JrAHRhZ7nxY548c84Vy1c,https://api.spotify.com/v1/tracks/2JrAHRhZ7nxY548c84Vy1c,https://api.spotify.com/v1/audio-analysis/2JrAHRhZ7nxY548c84Vy1c,210413.0,4.0,2
1248,今天星期幾,Gogo,0.64,0.721,3.0,-5.872,1.0,0.0278,0.241,3.91e-06,0.102,0.711,134.037,audio_features,3krvZFThDgBv73bs0S0WsS,spotify:track:3krvZFThDgBv73bs0S0WsS,https://api.spotify.com/v1/tracks/3krvZFThDgBv73bs0S0WsS,https://api.spotify.com/v1/audio-analysis/3krvZFThDgBv73bs0S0WsS,206707.0,4.0,0
1249,下雨天,Gogo,0.562,0.577,5.0,-7.62,1.0,0.0251,0.416,2.84e-05,0.116,0.324,106.072,audio_features,2HuZUM86cn29vz8zI5pxJT,spotify:track:2HuZUM86cn29vz8zI5pxJT,https://api.spotify.com/v1/tracks/2HuZUM86cn29vz8zI5pxJT,https://api.spotify.com/v1/audio-analysis/2HuZUM86cn29vz8zI5pxJT,256853.0,4.0,0
1250,It's Enough,Gogo,0.596,0.568,0.0,-7.331,1.0,0.0274,0.444,0.0,0.0668,0.319,94.986,audio_features,6Bdo0HPtRLub9fVkLQ6ScL,spotify:track:6Bdo0HPtRLub9fVkLQ6ScL,https://api.spotify.com/v1/tracks/6Bdo0HPtRLub9fVkLQ6ScL,https://api.spotify.com/v1/audio-analysis/6Bdo0HPtRLub9fVkLQ6ScL,277667.0,4.0,0
1251,蕃茄咖啡,Gogo,0.502,0.825,0.0,-5.925,1.0,0.0342,0.0215,6.83e-05,0.122,0.505,97.017,audio_features,77SM5wMW8EdD3OlkJoW0f7,spotify:track:77SM5wMW8EdD3OlkJoW0f7,https://api.spotify.com/v1/tracks/77SM5wMW8EdD3OlkJoW0f7,https://api.spotify.com/v1/audio-analysis/77SM5wMW8EdD3OlkJoW0f7,216360.0,4.0,0
1252,我還沒準備好,Gogo,0.506,0.776,8.0,-8.25,1.0,0.0723,0.205,1.08e-06,0.0566,0.591,166.092,audio_features,7qa7EO1Ov6wcWGORnnua6B,spotify:track:7qa7EO1Ov6wcWGORnnua6B,https://api.spotify.com/v1/tracks/7qa7EO1Ov6wcWGORnnua6B,https://api.spotify.com/v1/audio-analysis/7qa7EO1Ov6wcWGORnnua6B,278773.0,4.0,0
1253,Heaven - 鋼琴演奏版,Gogo,0.6,0.677,6.0,-9.72,0.0,0.0309,0.375,0.696,0.0595,0.463,81.023,audio_features,3Ro5c34kCR1nzxqHSyIOOr,spotify:track:3Ro5c34kCR1nzxqHSyIOOr,https://api.spotify.com/v1/tracks/3Ro5c34kCR1nzxqHSyIOOr,https://api.spotify.com/v1/audio-analysis/3Ro5c34kCR1nzxqHSyIOOr,255373.0,4.0,3
1254,Say Forever - 鋼琴演奏版,Gogo,0.567,0.245,7.0,-11.366,1.0,0.0286,0.982,0.449,0.109,0.153,80.06,audio_features,6toJ8E9Lcq8EsQtyqifenm,spotify:track:6toJ8E9Lcq8EsQtyqifenm,https://api.spotify.com/v1/tracks/6toJ8E9Lcq8EsQtyqifenm,https://api.spotify.com/v1/audio-analysis/6toJ8E9Lcq8EsQtyqifenm,203733.0,4.0,2
1255,trivia,Meme,0.612,0.96,0.0,-15.758,0.0,0.441,3.9e-06,0.973,0.0491,0.167,239.607,audio_features,5oar7xrYHnxwf0e8raVT8X,spotify:track:5oar7xrYHnxwf0e8raVT8X,https://api.spotify.com/v1/tracks/5oar7xrYHnxwf0e8raVT8X,https://api.spotify.com/v1/audio-analysis/5oar7xrYHnxwf0e8raVT8X,80300.0,4.0,1
1256,Todo Va a Estar Bien,Meme del Real,0.6,0.81,4.0,-5.314,1.0,0.037,0.0112,0.000363,0.196,0.336,123.031,audio_features,5hBFaBkyZuymlhrzCB4Gnw,spotify:track:5hBFaBkyZuymlhrzCB4Gnw,https://api.spotify.com/v1/tracks/5hBFaBkyZuymlhrzCB4Gnw,https://api.spotify.com/v1/audio-analysis/5hBFaBkyZuymlhrzCB4Gnw,273389.0,4.0,0
1257,No Puedo Parar,Meme del Real,0.374,0.446,4.0,-9.011,0.0,0.0325,0.0272,0.0749,0.0753,0.112,143.099,audio_features,7cgKezuhwPqno56de3WkZC,spotify:track:7cgKezuhwPqno56de3WkZC,https://api.spotify.com/v1/tracks/7cgKezuhwPqno56de3WkZC,https://api.spotify.com/v1/audio-analysis/7cgKezuhwPqno56de3WkZC,265440.0,4.0,3
1258,All You Need Is Love,The Beatles,0.495,0.762,8.0,-3.842,1.0,0.0862,0.591,0.0,0.0763,0.708,123.893,audio_features,6nxQdXa1uAL0rY72wPZu89,spotify:track:6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,210293.0,4.0,0
1259,Gathering All the Lost Loves,General Elektriks,0.329,0.358,10.0,-10.956,1.0,0.033,0.474,0.00345,0.11,0.232,99.373,audio_features,5zGPITTmaPqluxoPFYRsOY,spotify:track:5zGPITTmaPqluxoPFYRsOY,https://api.spotify.com/v1/tracks/5zGPITTmaPqluxoPFYRsOY,https://api.spotify.com/v1/audio-analysis/5zGPITTmaPqluxoPFYRsOY,278360.0,4.0,2
1260,Love You To,The Beatles,0.509,0.637,4.0,-4.83,0.0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,audio_features,2aksifNn5ph8igDOkPBA02,spotify:track:2aksifNn5ph8igDOkPBA02,https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02,https://api.spotify.com/v1/audio-analysis/2aksifNn5ph8igDOkPBA02,224000.0,3.0,3
1261,All You Need Is Love,The Beatles,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720.0,4.0,1
1262,twenty _ one _ pilots_ Can't Help Falling In Love,,0.711,0.807,7.0,-5.052,0.0,0.0608,0.052,0.0,0.214,0.698,116.971,audio_features,27BgDmciSjoxTG0almHTpZ,spotify:track:27BgDmciSjoxTG0almHTpZ,https://api.spotify.com/v1/tracks/27BgDmciSjoxTG0almHTpZ,https://api.spotify.com/v1/audio-analysis/27BgDmciSjoxTG0almHTpZ,223293.0,4.0,3
1263,Crown Of Love,Arcade Fire,0.562,0.906,4.0,-2.085,1.0,0.0758,0.105,0.0,0.145,0.674,124.146,audio_features,2MHCiOohBZEQuLgDTPvSzF,spotify:track:2MHCiOohBZEQuLgDTPvSzF,https://api.spotify.com/v1/tracks/2MHCiOohBZEQuLgDTPvSzF,https://api.spotify.com/v1/audio-analysis/2MHCiOohBZEQuLgDTPvSzF,205920.0,4.0,0
1264,Love Me Now,John Legend,0.629,0.772,1.0,-5.056,0.0,0.158,0.12,0.0051,0.265,0.743,88.547,audio_features,7ox2wvSzqTxQQf55Ggobbl,spotify:track:7ox2wvSzqTxQQf55Ggobbl,https://api.spotify.com/v1/tracks/7ox2wvSzqTxQQf55Ggobbl,https://api.spotify.com/v1/audio-analysis/7ox2wvSzqTxQQf55Ggobbl,192155.0,4.0,3
1265,Love,Lana Del Rey,0.749,0.925,10.0,-5.034,1.0,0.227,0.241,0.0,0.52,0.641,86.989,audio_features,15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373.0,4.0,1
1266,Love On The Brain,Rihanna,0.617,0.759,0.0,-6.785,0.0,0.0678,0.0026,0.0,0.419,0.324,122.924,audio_features,36phXHOKx8rO7CMp2vNX4x,spotify:track:36phXHOKx8rO7CMp2vNX4x,https://api.spotify.com/v1/tracks/36phXHOKx8rO7CMp2vNX4x,https://api.spotify.com/v1/audio-analysis/36phXHOKx8rO7CMp2vNX4x,218773.0,4.0,3
1267,Love Yourself,Justin Bieber,0.326,0.508,10.0,-8.837,0.0,0.148,0.0501,0.0,0.264,0.194,167.049,audio_features,4loEQAPpwyNLB4ZFovIORY,spotify:track:4loEQAPpwyNLB4ZFovIORY,https://api.spotify.com/v1/tracks/4loEQAPpwyNLB4ZFovIORY,https://api.spotify.com/v1/audio-analysis/4loEQAPpwyNLB4ZFovIORY,179145.0,4.0,3
1268,Love To Lay,The Weeknd,0.475,0.606,8.0,-6.646,1.0,0.0346,0.247,0.0,0.125,0.282,94.994,audio_features,2l8w0zZVn4AZNuzrht7MRT,spotify:track:2l8w0zZVn4AZNuzrht7MRT,https://api.spotify.com/v1/tracks/2l8w0zZVn4AZNuzrht7MRT,https://api.spotify.com/v1/audio-analysis/2l8w0zZVn4AZNuzrht7MRT,252534.0,4.0,0
1269,Love on Me,Galantis,0.577,0.911,1.0,-4.449,1.0,0.0512,0.0186,0.0587,0.159,0.543,160.036,audio_features,5Inwldl7icx3DukqwzuMMC,spotify:track:5Inwldl7icx3DukqwzuMMC,https://api.spotify.com/v1/tracks/5Inwldl7icx3DukqwzuMMC,https://api.spotify.com/v1/audio-analysis/5Inwldl7icx3DukqwzuMMC,180150.0,4.0,0
1270,Love$ick,Mura Masa,0.729,0.546,7.0,-9.305,1.0,0.0285,0.547,0.00287,0.0651,0.406,119.941,audio_features,0j2WBxWZnWti5TpSxjJvPb,spotify:track:0j2WBxWZnWti5TpSxjJvPb,https://api.spotify.com/v1/tracks/0j2WBxWZnWti5TpSxjJvPb,https://api.spotify.com/v1/audio-analysis/0j2WBxWZnWti5TpSxjJvPb,212627.0,4.0,0
1271,Love The Way You Lie,Eminem,0.684,0.541,2.0,-6.057,1.0,0.0329,0.152,0.0,0.11,0.337,132.909,audio_features,6EJMBO60yYTS5YOXTqPhka,spotify:track:6EJMBO60yYTS5YOXTqPhka,https://api.spotify.com/v1/tracks/6EJMBO60yYTS5YOXTqPhka,https://api.spotify.com/v1/audio-analysis/6EJMBO60yYTS5YOXTqPhka,224533.0,4.0,0
1272,Love Myself,Hailee Steinfeld,0.502,0.623,8.0,-8.812,1.0,0.44,0.609,0.0,0.119,0.399,75.578,audio_features,4gkl7QbQvBd3TM9PhlWFkI,spotify:track:4gkl7QbQvBd3TM9PhlWFkI,https://api.spotify.com/v1/tracks/4gkl7QbQvBd3TM9PhlWFkI,https://api.spotify.com/v1/audio-analysis/4gkl7QbQvBd3TM9PhlWFkI,211680.0,1.0,1
1273,Love Incredible (feat. Camila Cabello),Cashmere Cat,0.472,0.714,1.0,-4.389,0.0,0.0334,0.00937,0.0,0.0764,0.24,98.992,audio_features,5J4ZkQpzMUFojo1CtAZYpn,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn,236133.0,4.0,3
1274,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.74,0.583,9.0,-7.095,0.0,0.0312,0.116,0.000774,0.238,0.346,101.011,audio_features,166xnBZgCvakq3BceLJIKj,spotify:track:166xnBZgCvakq3BceLJIKj,https://api.spotify.com/v1/tracks/166xnBZgCvakq3BceLJIKj,https://api.spotify.com/v1/audio-analysis/166xnBZgCvakq3BceLJIKj,234693.0,4.0,3
1275,Love & War,Yellow Claw,0.64,0.602,9.0,-7.902,1.0,0.0299,0.0646,0.0,0.375,0.951,111.87,audio_features,0u4htORODiTK9vHVA89MQX,spotify:track:0u4htORODiTK9vHVA89MQX,https://api.spotify.com/v1/tracks/0u4htORODiTK9vHVA89MQX,https://api.spotify.com/v1/audio-analysis/0u4htORODiTK9vHVA89MQX,193893.0,4.0,0
1276,Love on the Weekend,John Mayer,0.652,0.748,0.0,-5.242,1.0,0.0887,0.0849,0.0,0.604,0.652,94.1,audio_features,1z6WtY7X4HQJvzxC4UgkSf,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf,267413.0,4.0,0
1277,Love Triangle,RaeLynn,0.559,0.766,11.0,-5.056,1.0,0.0295,0.0107,6.98e-05,0.194,0.723,145.26,audio_features,2QVzUws1l5mzZ4v46tGHrC,spotify:track:2QVzUws1l5mzZ4v46tGHrC,https://api.spotify.com/v1/tracks/2QVzUws1l5mzZ4v46tGHrC,https://api.spotify.com/v1/audio-analysis/2QVzUws1l5mzZ4v46tGHrC,203053.0,4.0,0
1278,Love Yourz,J. Cole,0.783,0.467,6.0,-9.474,1.0,0.0503,0.729,0.809,0.109,0.236,90.838,audio_features,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1,237793.0,4.0,2
1279,Love Me Harder,Ariana Grande,0.501,0.519,4.0,-5.88,0.0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707.0,4.0,3
1280,Lovesick,Caroline Pennell,0.462,0.83,8.0,-4.089,0.0,0.0673,0.123,0.0,0.0726,0.557,105.058,audio_features,2jfCy43LsFbCQoB6HyetlY,spotify:track:2jfCy43LsFbCQoB6HyetlY,https://api.spotify.com/v1/tracks/2jfCy43LsFbCQoB6HyetlY,https://api.spotify.com/v1/audio-analysis/2jfCy43LsFbCQoB6HyetlY,208887.0,4.0,3
1281,Lovefool - Radio Edit,The Cardigans,0.416,0.773,8.0,-3.784,1.0,0.0949,0.572,0.0,0.105,0.716,122.65,audio_features,6hdkw1wzhIRYPlYDUtCY5m,spotify:track:6hdkw1wzhIRYPlYDUtCY5m,https://api.spotify.com/v1/tracks/6hdkw1wzhIRYPlYDUtCY5m,https://api.spotify.com/v1/audio-analysis/6hdkw1wzhIRYPlYDUtCY5m,210307.0,4.0,0
1282,Love On Top,Beyoncé,0.761,0.658,7.0,-5.916,0.0,0.0396,0.00883,0.0,0.0948,0.392,123.938,audio_features,7q02j5zwOqQOXm21IaPMlY,spotify:track:7q02j5zwOqQOXm21IaPMlY,https://api.spotify.com/v1/tracks/7q02j5zwOqQOXm21IaPMlY,https://api.spotify.com/v1/audio-analysis/7q02j5zwOqQOXm21IaPMlY,219577.0,4.0,3
1283,Love You Like That,Canaan Smith,0.971,0.548,11.0,-6.82,1.0,0.154,0.00529,0.00155,0.11,0.183,129.994,audio_features,2KlDzyTJVmOlH1sVTuPcSF,spotify:track:2KlDzyTJVmOlH1sVTuPcSF,https://api.spotify.com/v1/tracks/2KlDzyTJVmOlH1sVTuPcSF,https://api.spotify.com/v1/audio-analysis/2KlDzyTJVmOlH1sVTuPcSF,302057.0,4.0,0
